,civil,prediction
1074,"lol, I see how seriously (as in not) this project takes backups.",0
1075,ah - I missed that travis hadn't finished yet. @user can you please,0
1076,Could you add a preference that's exposed to the user that would disable this behavior?,0
1077,marcel stör](https://jira.spring.io/secure/View,0
1078,Maybe I can give it a try.,0
1079,I had the same idea but it didn't help.,0
1080,"Ok, java.util.run(ScheduledThreadPool Executor.java",0
1081,Static methods make me call ClassName.staticMethodName which is a bit ugly within,1
1082,Oops,1
1083,"I didn't have any luck reproducing locally, unfortunately.",0
1084,a transaction not being rolled back is related to forgetting a `@Configuration` annotation on,0
1085,This change results in deadlocks in the `org.elasticsearch.http.*,0
1086,I have to use whatsapp for,0
1087,I understand that it is a lot of work and I know since I did a lot,0
1088,> Has there been any progress on this? I'm now in the midst of my,0
1089,"want to solve are, _then_ we should start creating issues to address these things",0
1090,"e we can get anything valuable out of the test we have to fix it, alternatively",0
1091,To give you a more complete example.  ```java  Log4j2,0
1092,The default behavior of ZenHub not to take the current repository when creating a new issue,0
1093,Not only empty queries; a query containing only whitespace will fail too.,0
1094,"Your initial submission does not read like a bug report, but like you don't know",0
1095,Japanese looks even worse now... it says Ankiドロイド lol  On,1
1096,ally automating the second one in RPM or DEB package upgrades.,0
1097,"Nope, sorry. If your biz side wants only skippable ads,",1
1098,More you want it to be perfect.,1
1099,"re, they remain there and survive app restart, force stop, phone restart, etc",0
1100,type: object: string: type: allOf:,0
1101,It just feels inconsistent switching between conversation and recipient preferences.,1
1102,"@user -- We have simply `<rule ref=""rulesets/java/n",0
1103,orted as an addendum to a ticket which is essentially about something else. You do,0
1104,> I vote for C++ to have only one code to rule them all! Python,0
1105,s.YoutubeCommentsExtractor.getPage(Youtube comments Extractor.,0
1106,Jackson is not good,0
1107,"No, code_url=https%3A%2F%3Fgithub",0
1108,It doesn't exist.,0
1109,"Dude, I'm not a developer, nor am I an authority on what can",1
1110,@user you can do whatever you want there. I am all +1 to even,0
1111,"Electron from a resource perspective, and especially from a packaging perspective.",0
1112,Ugh! That's so bad. Hopefully there is some way to prod QtWeb,1
1113,t the current staticPicLib at that point. I know it is there because at,0
1114,"Ahhh, make sense. When the second one failed it was a bit weird.",0
1115,"Same, annoying. Typed few hours an email, saves as draft, tried to",1
1116,We were using JMX + Datadog JMX integration to get heap + g,0
1117,"hey @user sorry but titanium backup isn't supported, it'll mess up a ton",1
1118,Every project I'm on seems to do this from time to time and it has a,0
1119,ot recognize the actual connection quality  at the moment the call is done or whatever.,0
1120,Did you intend to close this?,0
1121,@user  Argh!   Andy - your jettyFactory()  method,1
1122,"erg [mailto:notifications@github.com] Sent: Monday, May",0
1123,Let's push this PR and create a new issue for that suspicious line of code?,0
1124,ere graylog is accessible from. I tried setting `http_publish_uri,0
1125,You'd have to ask the Arduino folks,0
1126,"es brought on by trans-window copy/paste are the most annoying, because they",0
1127,hat you also have to check:  Afaik Chrome doesn't support Opus,0
1128,This seems like a major breakage; I don't think we can ship with this,0
1129,"Yes, I see, I thought I'd make it. No worries, next one",0
1130,some kind of Git screw-up,1
1131,ss files generated] >    [javac] 1. ERROR in,0
1132,"yeah, with rotating I can reproduce this, good catch @user Android is bad.",0
1133,e this PR to just the REST layer change for now (which will probably in the,0
1134,I can reproduce this on 4.17.0. When accessing the conversation list after,0
1135,"On Tue, Jul 1, 2014 at 11:07 AM, Alexander Grüne",0
1136,I wanted to add something else too: YouTube wants users to watch as many videos as,0
1137,Now I won't be tempted to thinking there is only one I18N Sync error,0
1138,"content"":{""store"":True, ""type"":""text"", ""term_vector"":""with",0
1139,There's just no way to allow this without causing havoc.,1
1140,"As simple as that, as `Decode` is called in a loop (once",0
1141,I have squashed my commits,0
1142,I think I found the root cause: the libtool in freeswitch (again,0
1143,"Strange that Google of all people would mess that up, but I guess I'm not",0
1144,"you're right, I didn't filter the version properly when I was counting the number",0
1145,"otherwise, great messenger.  EDIT: No, I'm not doing this.",0
1146,I had rJava working last month but now again the same error (upgraded to,0
1147,r and getting badposts in return.  If they aren't developing for XP anymore,0
1148,Have mercy I have a life outside of the computer. Also since I don't get,1
1149,I love the stats.,1
1150,I'm blind,0
1151,+99999999999999 Was just about to suggest this. I like to mute most,0
1152,Oops,1
1153,I expect it so much.,1
1154,"xperiments: change number, delete number, delete contact, create contact, duplicate",0
1155,Oh boy some tests failed. I guess I shouldn't be surprised.,0
1156,"This will not happen for WebDriver, as this feature is outside the scope of the",0
1157,"+1, those low-res pics are really ugly",1
1158,"Hey, have you signed the CLA?",0
1159,"Got it! It was in my ""global"" settings!",0
1160,It's the doc's issue,0
1161,The intention of the forbidden apis stuff is just to prohibit our own developers from using,0
1162,here you can sign a petition about it?,0
1163,The 'extra_data field' is not used in many payloads but in ',0
1164,ugh ugh. There are more recent update present (recently opened and already merged,1
1165,You are correct. I forgot to disable for 3.9. I should release 3,0
1166,security exception (because only `jaas_nt` is added right now. ,0
1167,"If we could backport this to at least 2.10 when it lands, you",0
1168,lication's lifecycle looks like. The only safe option is IMHO to give the,0
1169,I messed up and now the PR is closed. What should I do? Should I,1
1170,By the way: **Big fat warning**_: If you want to try this,0
1171,"I was able to build Bazel from source, and it seems to be working.",0
1172,ak-cache-init) receiver thread started 2022-06-14 00:31,0
1173,That was fast.,0
1174,Same issue here. Thanks to kjongsma for the pointer re using a Cont,0
1175,cool! Streaming the file would be way cooler,1
1176,Something's wrong with travis again?,1
1177,"@user thx  yeah, saw SSHJ support.  started looking at it",0
1178,xD you've never been to germany. Everyone says we have a bad,1
1179,s slow due to #370.  I'm not sure what would make the most,0
1180,So this is so we can reduce the call of a method so dalvik is,0
1181,appy lenient parser. Otherwise we should really fix this everywhere.,0
1182,"Seriously, Rebase",1
1183,hhildebrand](https://jira.spring.io/secure/ViewProfile,0
1184,I have a very similar issue which I highly suspect being the same issue and am happy,0
1185,"Oh shoot, I didn't realize there was a failing CI thing. There was indeed",1
1186,Not if it requires bad hacks that aren't guaranteed to work. Just my opinion though,0
1187,> Rework parent-join to not require access to DocumentMapper  yeah!,0
1188,name|*|_all|blank}/_mappings|_aliases|,0
1189,"To be honest I didn't know it would make a difference (yup, I",0
1190,"d, but at the same time provide a good alternative that doesn't force a single",0
1191,Being lenient if something is registered imho is a good thing; personally I prefer,0
1192,I don't want to see matches.getPossible Matches(field),0
1193,I wrote the following to validate the issue.  This did not return from the key,0
1194,"s not necessarily a reality for all people around the world. I personally, prefer to",0
1195,m/1562600/145202100-7743393d-0,0
1196,> it sucks that we need to implement grow-ability to save cost of zeroing,1
1197,(core/ security file) are too generous/lenient. So by restricting it,0
1198,ps.,0
1199,"on-developer-summit-ix/), [here](https://big",0
1200,Sounds like a no-brainer merge. Thanks for spotting this!,1
1201,o better.,0
1202,**[Jean-Charles Eloi](https://jira.spring.io/,0
1203,I'm not an expert on the matter but there are cases where javac needs,0
1204,"Thanks, obviously we can't merge until you finish all the icons. It looks fine",0
1205,"t, on the other hand, they won't be hanging out as friends either.'",0
1206,"Oopsie, did not notice Mario's review was still pending! Apologies!",0
1207,How old are you?,1
1208,"Hi, thanks for your contribution! In order for us to evaluate and accept your PR",0
1209,"First off, thanks for the reply! I've been using that trick in the meantime",0
1210,"@user you need to keep updating your own fork with changes from the upstream, if",0
1211,I don't understand what you mean.,1
1212,"Well, I did fix it (the semantics of _fixing_ were not specified",0
1213,iveWorkQueue.java:83)  Let me know if you need me to,0
1214,"Yeah, having examined this I can only reach one realistic conclusion:  Signal got too",0
1215,"You are basically asking me to change the whole world, as [latest flume api",0
1216,"@user Thank you so much for your instruction, that's really helpful. On a",0
1217,bad imports,0
1218,"e same name and argument count, one that depends on *C* >  ",0
1219,"No problem. I'm the Go guy, so I'll be adding you to my",0
1220,"Nope - you are plain wrong! Just installing upstart packages does not mean,",0
1221,@user  We re-analysed our code. We were calling Couchbase as,0
1222,I return possibleAddresses.I'm private static void addPossibleAddress(In,0
1223,"This doesn't fit the strict definition of high impact, but it's so ugly I",1
1224,"Hi Simon,  I guess I used to much 'I need support' trigger words",0
1225,"es to require user interaction to review and approve the trade, signing the multisig",0
1226,It feels out of place and hard to find in the nav bar,1
1227,pi-2.11.1.jar,0
1228,Whoever has the first multiclient video aggregator (especially for Android) will go,0
1229,I haven't been following this closely so someone else can feel free to press the scary,1
1230,What a mess.  This should only have had one commit.,0
1231,I also see that map.put() exception in this crash log: 2020-02,0
1232,Please undo.,0
1233,wer looking for updates,0
1234,I had my wires crossed. This wasn't fixed.,0
1235,Holy!,1
1236,"@user   `ByteBuffer.allocate()` is used 152 times,",0
1237,@user I had to do another round of unfucking here sorry - can you take,1
1238,You cant believe it can you?,1
1239,appen (because I saw this happen multiple times). Only way to decrease chance of,0
1240,What does your code look like? I only get this when I do the shadow of,0
1241,@user bullies can get a new phone number and harrass you completely without groups.,1
1242,+1 At least massage the documentation so it's clear that it does not work with,0
1243,Are you using the latest GeckoDriver and still happens?,1
1244,"|_primary {   ""size"": 0 } 389995 GET INDEX",0
1245,I'll see if I get a chance to do what you need this weekend.,1
1246,@user just for my info what kind of serialization approach are you using?,0
1247,The PIN reminders are a whole other problem that honestly should be filed as another bug report,0
1248,I've seen this several times today in Travis.,1
1249,Is it fixable without just making things impossibly slow?,0
1250,sed indirectly by almost everything. When I make its methods return something more abstract it ends,0
1251,"I felt bad asking, but I gotta cover up.",0
1252,@user well but that's a big usability issue. You can't make the user,0
1253,ostProcessor<>() {  ├ ├▒▒▒ ├─▒▒,0
1254,"de via rotate button, than click the fullscreen button NewPipe keeps beeing",0
1255,I ran some more tests this morning. Actually maven assembly plugin is not working when,0
1256,"Ok, I had a """"working"" example back in January, but there's no",0
1257,Once and then search on that. Just like the navigation pane works (cache should be,0
1258,*Original comment by @user  I spend some more days thinking about this and I,0
1259,Looks like you've broken everything,1
1260,"Sticking it into git makes sense, I was just explaining that I didn't go",0
1261,Round 4 looks amazing!  I'm looking forward to all future rounds to come.,0
1262,Jara Cesnek:https://jira.spring.io/secure/,0
1263,"Hmn, this is weird. I was encountering the bugs when rebuilding and checking ur",0
1264,"Please share problems, goovy scripts should work out of the box.",1
1265,This happened to me once with Paranoid Android. Except it didn't happen in TS,0
1266,bat scripts just don't kill their children by default.  Either way I can work,0
1267,It doesn't do any such thing.,0
1268,ze() i++) {    queryPart1.must(....) //,0
1269,"Without at least your Operating System, the DBeaver version and how you did install",0
1270,"Thanks for the additional investigation,@user  I reapplied my custom CA cert and",0
1271,odel and without any copy share it others.  I still think that refact,0
1272,With nm being the SI symbol for nanometer I'd go with nmi for n,0
1273,"Can't reproduce it on 1.5.4, so I'll send in a",0
1274,This feature would be really handy since the built-in player offers double tap to re,0
1275,eb already has too many other variables adding a few milliseconds here and > there to worry,0
1276,I was thinking the right way to fix this is to make the toXContent version,0
1277,I totally forgot to move those to variables. Thanks very much!,0
1278,"Btw, when the TS emoji drawer is open and you tap the input box to",0
1279,"Yes, save yourself the pain and don't promote it, as you will have egg",0
1280,"sung SM-X200, on Android 13, and Newpipe v0.25",0
1281,"Thanks Dorian, I'll dig through you log if I find some time. And",0
1282,"Oh, that was my offer. Got an error message: `io.bitsqu",0
1283,wasn't tested against! I'm sure it can't be that hard to fix,0
1284,@user this is feature creep. i'd instead propose folks testing the debug apk,1
1285,to fill out that template in order to get their issues fixed as efficiently as possible.,0
1286,In http we disabled instrumenting androidx.* packages by default. It's a nice,0
1287,max_participants_in_merge=100max_interval=3,0
1288,ly want to avoid: - Other apps reading our files (which you don't get,0
1289,Can someone with a self built Signal and Location API key test these steps: 1.,0
1290,OUR WEBSITE AND WHAT EVERYONE DOES IN OUR POSITION IS BUILDING,0
1291,@user making fun of absurd and petty demands is not being rude and insensitive. The,0
1292,ght after queueing (please let me know if I'm missing something). >,0
1293,U need to set a different one for each Broker(or make the Hostname,0
1294,"If you hit more of these failures, please don't hesitate to pull me in.",1
1295,at it doesn't use too much space. Nowhere does it tell you to do,0
1296,I offer my condolences for your split-personality environment,0
1297,> maybe more fixes are needed?  rules_kotlin are still failing because,0
1298,Same here the download will always in queue and i need to manually start it. Its,0
1299,://demo.doit.com.sa) > > Regarding this issue the,0
1300,"Bad for me, I hate Sql Developer.",1
1301,"Hey, I completely forgot about it. I will take a look at it this week",0
1302,"@user I asked our internal education expert, and he doesn't know of any good",0
1303,goof up from our end. JMeter was sending hundreds of requests within milliseconds because,1
1304,t I thought that It can be complementary to other common http statuses. We are,0
1305,I hand-edited the data so I may have messed it up. let me double,0
1306,"clang-tidy review says ""All clean, LGTM! :+1",0
1307,s: my.base.entity ```  Maybe we should also externalize the,0
1308,Why does bazel require custom certificates from Oracle?,0
1309,Nevermind.,1
1310,"You can try to work around this behavior, but it's always an unpleasant solution.",0
1311,", doesn't it help future users to have this page contain the answer rather than force",0
1312,the first time I thought I'd completely lost important information (because I do other stuff,0
1313,@user this is  massive. Seems like each and every signal instance will be utterly,0
1314,"Tiles seems to be more adaptable. <a href=""https://www.",0
1315,"Featuring XMR and ETH alongside BTC is a mistake, plain and simple. Using",0
1316,@user  > > Could you share the error files with me?  Absolutely.,0
1317,I couldn't reproduce the bug.,0
1318,"name, rank) values (1, 'Joe', 'Worker Bee'); insert",0
1319,"Yep. It just needs a good, hard kick in the face every now and then",1
1320,What are we going to do with this PR?,0
1321,e whole system into a uber-FUBAR state - Elasticsearch complaining about it,1
1322,I'm happy with this direction and think we should do it. We can always move,0
1323,t lets it run.,0
1324,This looks so much awesomer! You rock!,0
1325,ged how default programs are set in W10 and made it significantly harder to change the,0
1326,ist ADD./*.patch./ RUN git apply github_7135.patch RUN,0
1327,nnectionService.register(RemoteDomainConnectionService.java:287) [,0
1328,"Yea, I understand. What travis-ci means by ""failed"" is",0
1329,@user :  I am going to answer your questions here instead of spreading them across,0
1330,"off heap memory use, we decided to start Bisq on Linux and OSX with",0
1331,Just a quick update: I knocked together a proof of concept. And it seems to,0
1332,using `static import` won't work anyway cause java is a terrible language.,0
1333,What is wrong with you?! I said I'm reporting what appears to be a B,0
1334,ive of the backend.,0
1335,I don't think we're ever going to get the requested info.,0
1336,I don't want to support this task at the moment. We have a hard enough,0
1337,"hat said, if you've got something that you think works, go ahead and post",0
1338,Woow I don't even know if I still have the corresponding code! I think,1
1339,"Darn, we were hoping that this would be resolved by Electron, but it",1
1340,"Nobody has asked for this since I first filed it in 2008, so nevermind.",0
1341,d this.,0
1342,I don't have WhatsApp but singing sounds fine on Signal before this commit. I guess,0
1343,"Add more critique, because during tight critique best ideas will born. The time has come",0
1344,t on GitHub > <https://github.com/stanfordnlp/Core,0
1345,anDefinitionParser does not allow us to inject a    * custom Http,0
1346,Thanks for your feedback! I will see if I can do a test with the demo,0
1347, app.  So I think the strategy used so far (keep the exact same file,0
1348,ers.,0
1349,py to clipboard. Then paste it here as a comment or edit your issue and >,0
1350,"Yeah, it doesn't fix the same issue with iOS, so we'll stick to",0
1351,"ToS are not law - it just means that if you violate them, youtube is",0
1352,@user just pushed changes that address all your comments. I really like how the code,0
1353,Is any keyword supposed to be valid? Can you do this (even though it's,0
1354,"> rather than commit to an API defining how we interpret those files, I'd strongly",0
1355,"Hi, Ryan was talking with me about this as I am the ""Apache Guy",0
1356,it is worse than the usual plain image.   With this change we would at,0
1357,Sorry I took so long to get back to you. The problem then becomes our code,0
1358,What if we push the journal down in the future?,1
1359,"ided=false, linkWhole= false, importStatic= false, exportedPre",0
1360,"in' load of resources you can learn from!  Arguably, much better",0
1361,I didn't record me trying to open the application afterwards but trust me it did the,0
1362,used on many servers to support the learning of spam by spamassassin. It's,0
1363,@user I had not yet pushed it. I was in backport hell for a,1
1364,The sooner the better.,0
1365,Should do it properly or not at all. Supporting removable storage is a new enhancement -,0
1366,"I'm sorry, all is well",0
1367, source } ```  FFmpeg command:  ```bash ffmpeg -f,0
1368,"@user Yeah, I'm still stuck waiting on Google to approve the update. ",0
1369,"It need to be fiat currency sufficiently trades, so EUR or USD are the only one",0
1370,"ow dare those OSS maintainers!  You must not interact often with people,",1
1371,The object.wait(0) is a HUGE WTF! I have ran into,1
1372,"Yes, on, off, etc are supported because of the YAML spec:",0
1373,riating honestly.  Other than this and a few other crashes my biggest pet pee,1
1374,"For your ""bad reflective hack,"" you could replace `org.springframework.test",0
1375,Usually just a matter of checking the changelog when it's a semver major,0
1376,You rock!,1
1377,Same here (1.2.0.M1 is not sucking). What changed,1
1378,That will come handy.,0
1379,y it could happen. I got my own projects...,0
1380,"@user Just hate good apps going to waste, man. And people who aren't",1
1381,I just tried this locally and it seems to work. This two layers of escaping thing,0
1382,n loggingPrefs map * `--log-level=LEVEL` without log,0
1383,Ugh... seems like a further modification to `ResourceHttpRequestHandler` would be,1
1384,I won't have time to look at this today.,0
1385,", but it always worked before until a TextSecure update.have you guys considered just",0
1386,Thx to all reviewers!,1
1387,All the mono tests are still pretty fubar kicking this down the road.,1
1388,_library` saner for everyone else.  That's _still_ not a,0
1389,"You're right, I was looking at old specs.",0
1390,"Hah, love the haiku",0
1391,I found the error. Will push a new release soon.,0
1392,"nage().logs().get(""performance"")`, but we actually removed support for",0
1393,"""spring-boot-starter-parent""   ""pom.project {",0
1394,We need to start using osgi or something. All this shading is getting ridiculous.,1
1395,"The first part of debugging whatever is happening there, will be to ensure we get a",0
1396,This is totally needed.,0
1397,I figured it was something simple but I had the repro down to two steps and couldn,0
1398,Seems the internal wallet database got corrupted.,0
1399,Dug into a test with mutliple fortunes and they're passing as expected now,0
1400,"Hi, could you tell me how to stop these emails? I took interest in the",0
1401,That won't work in this case. Here we are actually testing what comes out of,0
1402,b.com> wrote:    I still have the same issue with a,0
1403,"In the face. We can translate that directly into java code, by parsing ""true",0
1404,"oh, pull request on wrong repository. I am sorry :-D",0
1405,He made a mistake,0
1406,`--define` is more than just `goog.define`s. You,0
1407,"I think I found the fix, PR on its way.",1
1408,https://github.com/TechEmpower/FrameworkBenchmarks/issues,0
1409,"So what roundcube does here is that it creates clearsigned messages, and wraps them",0
1410,Very strange. I still don't get why gcm always mess up with textsecure,0
1411,Woah! PITA is right. Silly windows are enough for anybody,0
1412,@user Have you solved the problem yet?  I had the same problem,0
1413,"I found them. Nevermind, and I'm sorry for the false alert! You",0
1414,AnkiDroid/src/main/res/layout/floating_action,0
1415,"Oh me. Wrong import, fixing it now.",0
1416,I haven't seen this bug in a while.,1
1417,I don't have time right now,0
1418,I'm having the same issues.,0
1419,Seems like a bug in Homebrew's clang wrapper,1
1420,My notebook got stollen on Christmas. On its disks where all the signing keys saved,0
1421, more open and transparent way? Especially with the analysis part the input from more ppl,0
1422,If you want a badly designed open source app with less settings that just reads and writes,0
1423,"I really hate the *ApplicationConfiguration classes. Mario's fault, not yours, X",1
1424,It would be very easy to implement this for the compiler.,0
1425,@user You need to add `.toWebElement()`:  ```,0
1426,"Just happened again, this time within just a few days of the last failure. Tests",0
1427,Also happening when comparing the results of two method calls that return long.,0
1428,"Thanks for making this, and also good job! You're welcome. I wanted to",0
1429,### Resource Management  A conversation with @user revealed one of the key goals of the,0
1430,This doesn't feel worth doing.,0
1431,Aggh.  This is a botched issue entry.  The root cause was 1,1
1432,@user I think we might already be at peak-workaround. The webr,0
1433,How did I miss that,1
1434,"This is unfortunate. I understand the motivation, but as a user experience it's pretty",0
1435,chris alme](https://jira.spring.io/secure/View,0
1436,> Why is this crashing the restore and not simply ignoring  > not should Signal users,0
1437,"If you've misconfigured XPrivacy, TextSecure is going to crash.",0
1438,s like: while(true) constant-constant-time break-BOOM,0
1439,"Sorry, this is one of those things where we're literally loading an image based on",0
1440,"My contacts are having the same problem as described by Fanch3n, with the",0
1441,"If you're using a combination of goog.{module,provide,require",1
1442,forcing the expected functionality condescending or user hostile?,0
1443,maybe you can tell us what prevented you from starting up again?,1
1444,Nevermind. I found a matching crash in the Google Play Console.,0
1445,Gerrit already requires a patched version of buck that is 4 commits ahead of your tree,0
1446,"ecomment-1420639177>, > or unsubscribe > <https://",0
1447,"Well a whole book in the title is not important, nothing important to read. But",0
1448,"Verified. Bug present. Should be Bitcoin, not shitcoin.",1
1449,What a heartbreaking end to this search. Yup. +1 from me. Heart,1
1450,Doesn't look like it:  ``` shell $ curl -XGET http,0
1451,An Undertow-based Torquebox sounds awesome. Can't wait to,1
1452,> Any hints what we can hope for? :D  I really hope that gets,0
1453,Ok I tested it and it works great now that the times are the same. I,0
1454,It kinda does if you have to check it into your scm. And if you,0
1455,Task.access$201(ScheduledThreadPool Executor.java:180,0
1456,What a bunch of lazy devs to not support such a basic feature.,1
1457,Please reopen if this doesn't fix your issue.,0
1458,"Yeah, let me look in to codacy in general, it's (in my",0
1459,Owww.... my fail sry. I got confused with /storage/emulated,1
1460,"Nobody comments? Great job in finding this, shame that this ticket is open. Any",0
1461,@user I will take a stab later on this as it need some more love to,0
1462,java:69) ,0
1463,BufferWrapper (2093842997) [visible=[java.nio.,0
1464,**[Sam Brannen](https://jira.spring.io/secure,0
1465,You have no idea how happy this makes me.,1
1466,That's pretty strange. There's never supposed to be a dark actionbar with light,0
1467,"By not being an ""official"" method, it won't be in the references and",0
1468,"e trading pairs more clear, I suggest doing it more subtly: - ordering currencies in",0
1469,I hate Xiaomi. They are a big pain in my other projects too. And totally,1
1470,It is the same.,0
1471,"""queue should be 0, is "" + otherlist.size());   ",0
1472,The server considers someone incapable of receiving messages if their GCM or APN id is,0
1473,"Ah, no. It's essentially the same problem as Orika has (#3697",0
1474,"From jweissma...@gmail.com on October 17, 2010 07:",0
1475,"I think it's not only strange, its WTF moment. When `tryLock",1
1476,"Shooting for the stars, no less!",1
1477,"Thanks so much for the issue, I just put a fix in master for the focus",0
1478,Result would be messy and ugly code.,1
1479,@user @user as i wrote in the linked ticket ( elastic/logstash,0
1480,687c7  /system/libdvm.so    #21,0
1481,"arimus, kimchy accepted a pull request, fixIndex() is now included",0
1482,"The system is very simple and well documented, especially with respect to electron. Please make",0
1483,"Hey Druid community,  Calling for volunteers to help out with this beast of a PR",1
1484,I would never think that a martial arts master would be oppressive,1
1485,"e needs to be documentation, limits, something to prevent the anti-pattern.",0
1486,must have just been luck. Want me to force push with the commit dropped? ,0
1487,"ts, you only mention server notifications that can be done via Internet. This supposes",0
1488,Sounds like a candidate for a getting started guide.,1
1489,ing way more to break.,0
1490,"Resolved conflict in web editor, weird result",0
1491,I still don't see answers to my questions.,0
1492,Tank you. I don't know how to do and where to post it,1
1493,"Thanks, it must just be the bad github diff renderer then",0
1494,uld instead be `spring.jackson.serialization.write_dates_as,0
1495,Rebased and refactored to be looked less awful,1
1496,too ugly to use selects.config_setting_group  if your use case is,1
1497,To convince me it's worthwhile to work here.,0
1498,Show your code.,0
1499,> 0.23.1 is still insanely slow  Incomplete info. Slow where,1
1500,Do you see this behavior every time you resume your computer?,0
1501,I love Kotlin but your OP makes me cringe hard.,1
1502,Also a bit annoying that @user made me close my issue as a duplicate of theirs,0
1503,@user why are you sooooo angry? We just listening people's problems,1
1504,t may actually be better for `type` to be a list. This would remove,0
1505,did I? you may never know,1
1506,I wish they were all that easy,1
1507,1. No information given how to provide logs. 2. No necessitiy shown,0
1508,-07-14T22:21:29.575+02:00 DEBUG,0
1509,"That's great (creating.js and.java files), but it only solves",0
1510,ava:32) ,0
1511,"oint was having the unified platform for SMS too, not having to worry about who uses",0
1512,"me it enters one of the predefined interruption points with interruption enabled, or if it",0
1513,Ugh not a fan of these dialogs at all... they're not good.,1
1514,@user @user Tausend! Workflow approved and once it finishes we should,0
1515,"Any update on this one, it seems a bit silly not to have one years after",1
1516,Ah I committed with the wrong email.,0
1517,I want this future!,0
1518,m/782704/195929584-d5ed0427-782,0
1519,l agenda and kill off the opposition.  I am shocked that the newpipe team,0
1520,@user can we close this PR now that we have moved discussion to http and have,0
1521,"obscurities make diving deeper a non-starter?""",1
1522,> > I have the same annoying problem with the site not being able to play age,1
1523,@user What if you try using  ``` if (key && key.index,0
1524,"``` java private static void testLocalizedSimpleDateFormat(String template, Loc",0
1525,I think licenses directory should just be mandatory. If its supposed to be lenient:,0
1526,Nevermind,1
1527,Jsp-2.1.jar    177131  08-24,0
1528,"Eyeballing it, it seems that the fix may be updating the closure-library",0
1529,@user let me quote @user from the linked issue  > provide a pcap,0
1530,key)%2520%253A%25 20%253D%2521,0
1531,Too late now I've already opened a new issue. Don't mess people around.,1
1532,You had to dive into a lot of bad code.  Really nice patch. Thank,1
1533,"Yuck, yeah this is super unfriendly. @user what do you think",1
1534,"Yikes, there are 17 in the JavaScript folder; 7 in Ruby. I'll",0
1535, clientCertCert.getCert().getBytes()));   тА,0
1536,it's totally unreadable. Git think I rename the file! I do a new,0
1537,Reported for abuse.,1
1538,I like this guy.,1
1539,> Then selecting either Show info or Video player would mean the same thing for a video,0
1540,Ok I have stumbled upon something quite weird could be a libGDX thing or an,0
1541,".x, that means you'd be able to use that version for ~10 days",0
1542,o (dvmPlatformInvoke+112)    #15  pc,0
1543,you really got to have the bigest preview screen possible.  so i'm asking,0
1544,Yes it was. Normal text messages from TS to TS. The problem was an out,0
1545,@user It seems like this code prefers the Argentina phone variant that *does not*,0
1546,Ok. Let me give that a try in my application. Thank you!,0
1547,lector.commit(InfoItemsCollector.java:104) ,0
1548,"ch companies, media, academia, and so called independent entities and public organizations are frequently",0
1549,", is time taken away from what could otherwise have been spent fixing bugs, adding features",0
1550,> I'm struggling to see why having the if condition in your code is a bad,0
1551,This PR is a beast. I think he's updated pretty well now. I also,1
1552,ly  to backup inconsistent data once that is detected. The initially proposed approach would help,0
1553,"nces.  Nope. Performance issues, page decoding issues, video stuttering issues -",0
1554,"@user Hi, you can try to disable Hippie Engine autocompletion. It",1
1555,"Gradle is such a pain with dependency management. Can you start your app with """,0
1556,This is a constant irritant for me. I have a dozen or more contacts that,1
1557,Where are you pulling this Jetty version from?,0
1558,"I agree, there is no point in supporting such code in any project.",0
1559,ode to solve this problem (which is common in Germany).,0
1560,"Man, I really need to check my mail.",1
1561,I highly doubt anyone could have managed to install Bazel on your iOS device.,1
1562,"Felix,  If you are referring to ""Chase"" bank - for flash",0
1563,"So here's my guess what's going on: S has only recently signed up,",0
1564,"Sorry, no progress. I haven't touched Android for a year. I think that",0
1565,lucene.apache.org/core/5_3_0/core,0
1566,Thanks so much for replying so quickly.  We have just figured the solution.,0
1567,I am getting the same problem sam-s. See the following results: Sentence,0
1568,Was this ever resolved somewhere else?,0
1569,@user just one tiny comment then I will cherry-pick,0
1570,For anyone who messes on this revert back to 1.5.0 (1,0
1571,"> I'm sure other users would disagree,   Yeah. All those security systems",0
1572,This hasn't been touched in almost a year,0
1573,"@user Hey, glad to see someone who went a similar path, and thanks for",0
1574,"Someone who is not able to modify a shader has no business developing games, tbh",0
1575,gen-2018 (or whatever you want to call it) right now in your checkout,0
1576,This is what causes problem with date values:  ``` Unrecognized type ',0
1577,No need to cling to a PR that's never going to get merged.,1
1578,"I've tested myself, and got myself kicked by a :  org.jboss",0
1579,"o be addressed.  In lieu of this fix,  overwriting the Bean",0
1580,sly. But during execution (i.e. inside `draw()` and,0
1581,Ok this is bad... Creating a big endian buffer first and writing its bytes to,0
1582,ependencies (package group references) and things that don't (`//visibility,0
1583,"I agree as well, we should wait until the API is stable. Having a new",0
1584,Welcome to open source.,0
1585,Are you still seeing this issue?,0
1586,I тАШmЬЭ 28253 -/+ buffers,0
1587,This. Signal either needs to fix their broken-as-hell group messaging code or,1
1588,Well did RCs have this issue?,0
1589,Ignore the bad elements of autocrypt 2.0.,0
1590,"I feel like I've been to Hell and back, figuring out Unity. I think",1
1591,It also happens when running rstudio server in AWS EC2 Ubuntu instance and it,0
1592,Thanks for the update. Seems like your MacBook is not good. You could take the,0
1593,"> Can we remove the variants of error, warn, hell maybe all logger methods that",1
1594,Thanks for considering me for test.   But since there seems no respectful place for,0
1595,"Well we build a Query as a filter for permissions, and in some case the user",0
