,civil,prediction
1140,"As simple as that, as `Decode` is called in a loop (once",0
1141,I have squashed my commits.,0
1142,I think I found the root cause.,0
1143,"Strange that Google of all people would mess that up, but I guess I'm not",0
1144,"You're right, I didn't filter the version properly when I was counting the number",0
1145,"otherwise, great messenger.  EDIT: No, I'm not doing this.",0
1146,I had rJava working last month but now again the same error (upgraded to,0
1147,"r and gettingposts in return.  If they aren't developing for XP anymore,",0
1148,Have mercy I have a life outside of the computer. Also since I don't get,1
1149,I love the stats.,1
1150,I'm blind,0
1151,I was just about to suggest this. I like to mute most of my conversations so,0
1152,Oops,1
1153,I expect it so much.,1
1154,"xperiments: change number, delete number, delete contact, create contact, duplicate",0
1155,Oh boy some tests failed. I guess I shouldn't be surprised,1
1156,"This will not happen for WebDriver, as this feature is outside the scope of the",0
1157,"+1, those low-res pics are really ugly",1
1158,"Hey, have you signed the CLA?",0
1159,"Got it! It was in my ""global"" settings!",0
1160,It's the doc's issue,0
1161,The intention of the forbidden apis stuff is just to prohibit our own developers from using,0
1162,Somewhere you can sign a petition about it?,1
1163,The 'extra_data field' is not used in many payloads but in ',0
1164,ugh ugh. There are more recent update present (recently opened and already merged,1
1165,You are correct. I forgot to disable for 3.9,0
1166,security exception (because only `jaas_nt` is added right now.,0
1167,"If we could backport this to at least 2.10 when it lands, you",0
1168,lication's lifecycle looks like. The only safe option is IMHO to give the,0
1169,I messed up and now the PR is closed. What should I do? Should I,1
1170,By the way: **_Big fat warning**_: If you want to try,0
1171,"FYI, I was able to build Bazel from source, and it seems to",0
1172,ak-cache-init) receiver thread started 2022-06-14 00:31,0
1173,That was fast.,0
1174,Same issue here. Thanks to kjongsma for the pointer re using a Cont,0
1175,cool! Streaming the file would be way cooler,1
1176,Something's wrong with travis again?,1
1177,"@user thx  yeah, saw SSHJ support.  started looking at it",0
1178,xD you've never been to germany. Everyone says we have a bad,1
1179,"I'm not sure what would make the most sense for this, but I'm imagining",0
1180,so this is so we can reduce the call of a method so dalvik is,0
1181,appy lenient parser. Otherwise we should really fix this everywhere.,0
1182,Seriously,1
1183,I agree that's a work around.,0
1184,I have a very similar issue which I highly suspect being the same issue and am happy,0
1185,"Oh shoot, I didn't realize there was a failing CI thing.",1
1186,Not if it requires ugly hacks that aren't guaranteed to work. Just my opinion though,1
1187,Rework parent-join to not require access to DocumentMapper,0
1188,"name,_all|blank*/_mappings|_aliases|_warm",0
1189,To be honest I didn't know it would make a difference.,0
1190,"d, but at the same time provide a good alternative that doesn't force a single",0
1191,Being lenient if something is registered imho is a good thing; personally I prefer,0
1192,I don’t like the name of the field.,0
1193,I wrote the following to validate the issue.,0
1194,"s not necessarily a reality for all people around the world. I personally, prefer to",0
1195,m/1562600/145202100-7743393d-0,0
1196,We need to implement grow-ability to save cost of zeroing out where we already,0
1197, (core/ security file) are too generous/lenient. So by restricting it,0
1198,ps.,0
1199,"on-developer-summit-ix/), [here](https://big",0
1200,Sounds like a no-brainer merge. Thanks for spotting this!,1
1201,o better.,0
1202,I had not been able to find that already reported issue.,0
1203,I'm not an expert on the matter but there are cases where javac needs,0
1204,"Thanks, obviously we can't merge until you finish all the icons.",0
1205,"t, on the other hand, they won't be hanging out as friends either.",0
1206,OOpsie did not notice Mario's review was still pending. Apologies!,0
1207,how old are you?,1
1208,"Hi, thanks for your contribution! In order for us to evaluate and accept your PR",0
1209,"First off, thanks for the reply! I've been using that trick in the meantime",0
1210,"@user you need to keep updating your own fork with changes from the upstream, if",0
1211,I don't understand what you mean.,1
1212,"Well, I did fix it (the semantics of _fixing_ were not specified",0
1213,iveWorkQueue.java:83,0
1214,"Yeah, having examined this I can only reach one realistic conclusion: Signal got too big",0
1215,"you are basically asking me to change the whole world, as [latest flume api",0
1216,"@user Thank you so much for your instruction, that's really helpful. On a",0
1217,Imported imports,0
1218,"e same name and argument count, one that depends on *C* >  ",0
1219,"No problem. I'm the Go guy, so I'll be adding you to my",0
1220,Nope - you are plain wrong! Just installing upstart packages does not mean that,0
1221,@user  We re-analysed our code. We were calling Couchbase as,0
1222,I return possibleAddresses.,0
1223,"This doesn't fit the strict definition of high impact, but it's so ugly I",1
1224,"Hi Simon, I guess I used to much 'I need support' trigger words?",0
1225,"es to require user interaction to review and approve the trade, signing the multisig",0
1226,It feels out of place and hard to find in the nav bar,1
1227,pi-2.11.1.jar,0
1228,Whoever has the first multiclient video aggregator (especially for Android) will go,0
1229,I haven't been following this closely so someone else can feel free to press the scary,1
1230,this should only have had one commit.,0
1231,I also see that map.put() exception in this crash log.,0
1232,please undo,0
1233,wer looking for updates,0
1234,I had my wires crossed. This wasn't fixed.,0
1235,Wow!,0
1236,"@user   `ByteBuffer.allocate()` is used 152 times,",0
1237,@user I had to do another round of unfucking here sorry - can you take,1
1238,You cant believe it can you?,1
1239,appen (because I saw this happen multiple times). only way to decrease chance of,0
1240,What does your code look like? I only get this when I do the shadow of,0
1241,@user bullies can get a new phone number and harrass you completely without groups.,1
1242,+1 At least massage the documentation so it's clear that it does not work with,0
1243,Are you using the latest GeckoDriver and still happens?,1
1244,"|_primary {   ""size"": 0",0
1245,I'll see if I get a chance to do what you need this weekend.,1
1246,@user just for my info what kind of serialization are you using? Are you,0
1247,The PIN reminders are a whole other problem that honestly should be filed as another bug report,0
1248,I've seen this several times today in Travis.,1
1249,Is it fixable without just making things impossibly slow?,0
1250,sed indirectly by almost everything. When I make its methods return something more abstract it ends,0
1251,"I felt bad asking, but I gotta cover my behind.",0
1252,@user well but that's a big usability issue. You can't make the user,0
1253,ostProcessor<>(),0
1254,"de via rotate button, than click the fullscreen button NewPipe keeps beeing",0
1255,I ran some more tests this morning.actually maven assembly plugin sucks when you have,1
1256,"Ok, I had a """"working"" example back in January, but there's no",0
1257,Once and then search on that. Just like the navigation pane works.,0
1258,*Original comment by @user  I spend some more days thinking about this and I,0
1259,Looks like you've broken everything.,1
1260,"Sticking it into git makes sense, I was just explaining that I didn't go",0
1261,Round 4 looks amazing! I'm looking forward to all future rounds to come.,0
1262,"[""Jara Cesnek"":https://jira.spring.io/secure",0
1263,"Hmn, this is weird. I was encountering the bugs when rebuilding and checking ur",0
1264,"Please share problems, goovy scripts should work out of the box.",1
1265,This happened to me once with Paranoid Android.Except it didn't happen in TS,0
1266,bat scripts just don't kill their children by default. Either way I can work around,0
1267,It doesn't do any such thing,0
1268,ze() i++) {  ???? queryPart1.must(....),0
1269,"Without at least your Operating System, the DBeaver version and how you did install",0
1270,Thanks for the additional investigation.,0
1271,I still think that refactoring of TreeTable make sense.,0
1272,With nm being the SI symbol for nanometer I'd go with nmi for n,0
1273,"Can't reproduce it on 1.5.4, so I'll send in a",0
1274,This would be really handy since the built-in player offers double tap to rewind,0
1275,eb already has too many other variables adding a few milliseconds here and > there to worry,0
1276,I was thinking the right way to fix this is to make the toXContent version,0
1277,Yeah! Totally forgot to move those to variables. Thanks very much!,0
1278,"Btw, when the TS emoji drawer is open and you tap the input box to",0
1279,"Yes, save yourself the pain and do not promote it.",0
1280,"sung SM-X200, on Android 13, and Newpipe v0.25",0
1281,"Thanks Dorian, I’ll dig through your log if I find some time",0
1282,that was my offer,0
1283,Wasn't tested against! I'm sure it can't be that hard to fix,0
1284,@user this is feature creep. i'd instead propose folks testing the debug apk,1
1285,to fill out that template in order to get their issues fixed as quickly,0
1286,Ugh...  In http we disabled instrumenting androidx.* packages by default.,1
1287,max_participants_in_merge=100max_interval=3,0
1288,ly want to avoid: - Other apps reading our files (which you don't get,0
1289,Can someone with a self built Signal and Location API key test these steps?,0
1290,OUR WEBSITE AND WHAT EVERYONE DOES IN OUR POSITION IS BUILDING,0
1291,@user making fun of absurd and petty demands is not being rude and insensitive,0
1292,ght after queueing (please let me know if I'm missing something).,0
1293,You need to set a different one for each Broker.,0
1294,"If you hit more of these failures, please don't hesitate to pull me in.",1
1295,at it doesn't use too much space. Nowhere does it tell you to do,0
1296,I offer my condolences for your split-personality environment,0
1297,maybe more fixes are needed?  rules_kotlin are still failing because they,0
1298,Same here the download will always in queue and i need to manually start it.,0
1299,://demo.doit.com.sa,0
1300,"Bad for me, I hate Microsoft Developer.",1
1301,"Hey, I completely forgot about it. I will take a look at it this week",0
1302,"@user I asked our internal education expert, and he doesn't know of any good",0
1303,goof up from our end. JMeter was sending hundreds of requests within milliseconds because,1
1304,t I thought that It can be complementary to other common website statuses. We are,0
1305,I hand-edited the data so I may have messed it up. let me double,0
1306,"Clang-tidy review says ""All clean, LGTM!",0
1307,s: my.base.entity ```  Maybe we should also externalize the,0
1308,Why does bazel require custom certificates from Oracle?,0
1309,Nevermind.,1
1310,"You can try to work around this behavior, but it's always an ugly solution.",1
1311,", doesn't it help future users to have this page contain the answer rather than force",0
1312,the first time I thought I'd completely lost important information (because I do other stuff,0
1313,@user this is massive. Seems like each and every signal instance will be destroyed by,0
1314,Tiles is more adaptable.,0
1315,"Featuring XMR and ETH alongside BTC is a mistake, plain and simple. Using",0
1316,@user  > > could you share the error files with me?,0
1317,I couldn't reproduce the bug.,0
1318,"name, rank) values (1, 'Joe', 'Worker Bee'); insert",0
1319,"Yep. It just needs a good, hard, loving kick every now and then",0
1320,What are we going to do with this PR?,0
1321,e whole system into a uber-FUBAR state - Elasticsearch complaining about it,1
1322,I'm happy with this direction and think we should do it. We can always move,0
1323,t lets it run.,0
1324,This looks so much awesomer! You rock!,0
1325,ged how default programs are set in W10 and made it significantly harder to change the,0
1326,ist ADD./*.patch./ RUN git apply github,0
1327,nnectionService.register(RemoteDomainConnectionService.java:287) [,0
1328,"Yea, I understand. What travis-ci means by ""failed"" is",0
1329,@user :  I am going to answer your questions here instead of spreading them across,0
1330,"off heap memory use, we decided to start Bisq on Linux and OSX with",0
1331,Just a quick update: I knocked together a proof of concept. And it seems to,0
1332,using `static import` won't work anyway cause java is a terrible language.,0
1333,What's with you? I said I'm reporting what appears to be a BUG,1
1334,ive of the backend,0
1335,I don't think we're ever going to get the requested info.,0
1336,I don't want to support this task at the moment. We have a hard enough,0
1337,"hat said, if you've got something that you think works, go ahead and post",0
1338,Woow I don't even know if I still have the corresponding code! I think,1
1339,"we were hoping that this would be resolved by Electron, but it possibly is still",0
1340,Nobody has asked for this since I first filed it in 2008.,0
1341,d this.,0
1342,"I don't have WhatsApp, but singing sounds fine on Signal before this commit. I",0
1343,"Add more critiques, because during tight critique best ideas will born.",0
1344,t on GitHub,0
1345,anDefinitionParser does not allow us to inject a custom HttpMessageConverter,0
1346,Thanks for your feedback! I will see if I can do a test with the demo,0
1347,I think the strategy used so far (keep the exact same file) is not work,0
1348,ers.,0
1349,Reply to this email and edit your issue.,0
1350,"Yeah, it doesn't fix the same issue with iOS, so we'll stick to",0
1351,"ToS are not law - it just means that if you violate them, youtube is",0
1352,@user just pushed changes that address all your comments. I really like how the code,0
1353,Is any keyword supposed to be valid? Can you do this (even though it's,0
1354,I would suggest a very practical API to read file content.,0
1355,"Hi, Ryan was talking with me about this as I am the ""Apache Guy",0
1356,pace to failure than the usual plain image.   With this change we would at,0
1357,@user Sorry I took so long to get back to you.,0
1358,What if we push the journal down in the future?,1
1359,"ided=false, linkWhole=false, forceStatic= false, exportedPre",0
1360,in' load of resources you can learn from!,0
1361,"I didn't record me trying to open the application, but trust me it did the",0
1362,used on many servers to support the learning of spam,0
1363,@user I had not yet pushed it. I was in backport hell for a,1
1364,The sooner the better.,0
1365,Should do it properly or not all. Supporting removable storage is a new enhancement - there,0
1366,"I'm sorry, I am sorry, all is well.",0
1367, source,0
1368,I'm still stuck waiting on Google to approve the update.,1
1369,"It need to be fiat currency sufficiently trades, so EUR or USD are the only one",0
1370,ow dare those OSS maintainers!,1
1371,The object.wait(0) is not good. I have ran into this one,0
1372,"yes, on, off, etc are supported because of the YAML spec:",0
1373,riating honestly.  Other than this and a few other crashes my biggest pet pee,1
1374,"for your ""horrible reflective hack,"" you could replace `org.springframework.",1
1375,usually just a matter of checking the changelog when it's a semver major,0
1376,You rock!,1
1377,Same here (1.2.0.M1 is not bad,0
1378,"Danke, that will come handy.",1
1379,y it could happen. I got my own projects,0
1380,"@user Just hate good apps going to waste, man. And people who aren't",1
1381,I just tried this locally and it seems to work.,0
1382,n loggingPrefs map * `--log-level=LEVEL` without log,0
1383,Ugh... seems like a further modification to `ResourceHttpRequestHandler` would be,1
1384,"FYI, I won't have time to look at this today.",1
1385,It always worked before until a TextSecure update.Have you guys considered just reverting,0
1386,Thx to all reviewers!,1
1387,All the mono tests are still pretty fubar,1
1388,_library` saner for everyone else.  That's _still_ not a,0
1389,"You're right, I was looking at old specs.",0
1390,"Hah, love the haiku!",0
1391,I found the error. Will push a new release soon.,0
1392,"nage().logs().get(""performance"") but we actually removed support for this",0
1393,I don't like the name.,0
1394,We need to start using osgi or something.,0
1395,"the first part of debugging whatever is happening there, will be to ensure we get a",0
1396,This is needed.,0
1397,I figured it was something simple but I had the repro down to two steps and couldn,0
1398,Seems the internal wallet database got messed up.,1
1399,Dug into a test with mutliple fortunes and they're passing as expected now,0
1400,"Hi, could you please tell me how to stop these emails? I took interest in",0
1401,That won't work in this case.,0
1402,I still have the same issue with a ZTE Axon 9 Pro with Android 8,0
1403,"I don't like checked exceptions. We can translate that directly into java code, by",0
1404,pull request on wrong repository,0
1405,damn made a mistake,1
1406,`--define` is more than just `goog.define`s. You,0
1407,"I think I found the fix, PR on its way.",1
1408,https://github.com/TechEmpower/FrameworkBenchmarks/issues,0
1409,"So what roundcube does here is that it creates clearsigned messages, and wraps them",0
1410,Very strange. I still don't get why gcm always messes up with text,0
1411,Woah! PITA is right,0
1412,Have you solved the problem yet? I had the same problem.,0
1413,I found them.,0
1414,nkiDroid/src/main/res/layout/floating_action,0
1415,"Oh me. Wrong import, fixing it now.",0
1416,I haven't seen this bug in a while.,1
1417,I don't have time right now,0
1418,I'm having the same issues.,0
1419,Seems like a bug in Homebrew's clang wrapper.,1
1420,My notebook got stollen on Christmas. On its disks where all the signing keys saved,0
1421,More open and transparent way? Especially with the analysis part the input from more people having,0
1422,If you want a badly designed open source app with less settings that just reads and writes,0
1423,"I really hate the *ApplicationConfiguration classes. Mario's fault, not yours.",1
1424,Would be very easy to implement this for the compiler.,0
1425,@user You need to add `.toWebElement()`:,0
1426,"Just happened again, this time within just a few days of the last failure. Tests",0
1427,Also happening when comparing the results of two method calls that return long.,0
1428,"Thanks for making this, and also good job!",0
1429,### Resource Management  A conversation with @user revealed one of the key goals of the,0
1430,This doesn't feel worth doing.,0
1431,Aggh.  This is a botched issue entry,1
1432,@user I think we might already be at peak-workaround. The webr,0
1433,"Or should I say, how did I miss that.",1
1434,"This is unfortunate. I understand the motivation, but as a user experience it's pretty",0
1435,chris alme](https://jira.spring.io/secure,0
1436,why is this crashing the restore and not simply ignoring  > not should Signal users be,0
1437,"If you've misconfigured XPrivacy, Microsoft is going to crash.",1
1438,s like: while(true) constant -constant-constant -time break,0
1439,"Sorry, this is one of those things where we're literally loading an image based on",0
1440,"My contacts are having the same problem as described by Fanch3n, with the",0
1441,"If you're using a combination of goog.{module,provide,require",1
1442,forcing the expected functionality or user hostile?,0
1443,Maybe you can tell us what prevented you from starting up again?,1
1444,Nevermind. I found a matching crash in the Google Play Console.,0
1445,Gerrit already requires a patched version of buck that is 4 commits ahead of your tree,0
1446,You are receiving this because you were mentioned,0
1447,"Well a whole book in the title is not good, nothing important to read. But",0
1448,Verified. Bug present. Should be Bitcoin.,0
1449,What a heartbreaking end to this search.,1
1450,Doesn't look like it:,0
1451,An Undertow-based Torquebox sounds awesome. Can't wait to,1
1452,> Any hints what we can hope for?,0
1453,i'm guessing a couple of reviews that had become due on my desktop had not become,0
1454,It kinda does if you have to check it into your scm. And if you,0
1455,Task.access$201(ScheduledThreadPoolExecutor.java:180,0
1456,What a bunch of lazy devs to not support such a basic feature.,1
1457,Please reopen if this doesn't fix your issue.,0
1458,"Yeah, let me look in to codacy in general, it's not working well",0
1459,Owww.... my fail sry. I got confused with /storage/emulated,1
1460,"Nobody comments? Great job in finding this, shame that this ticket is open. Any",0
1461,@user I will take a stab later on this as it need some more love to,0
1462,java:69),0
1463,BufferWrapper (2093842997),0
1464,I'm just trying to ensure that the code works.,0
1465,You have no idea how happy this makes me.,1
1466,That's pretty strange. There's never supposed to be a dark actionbar with light,0
1467,"By not being an ""official"" method, it won't be in the references and",0
1468,"e trading pairs more clear, I suggest doing it more subtly: - ordering currencies in",0
1469,I hate Xiaomi. They are a big pain in my other projects too.,1
1470,It is the same,0
1471,I don't like the name of queue.,0
1472,the server considers someone incapable of receiving messages if their GCM or APN id is,0
1473,Ahh. It's essentially the same problem as Orika has.,0
1474,"From jweissma...@gmail.com on October 17, 2010",0
1475,"I think it's not only strange, its WTF moment. When `tryLock",1
1476,"Shooting for the stars, no less",1
1477,"Thanks so much for the issue, I just put a fix in master for the focus",0
1478,Result would be messy and ugly,1
1479,@user as i wrote in the linked ticket ( elastic/logstash#4,0
1480,687c7  /system/libdvm.so,0
1481,"arimus, kimchy accepted a pull request, fixIndex() is now included",0
1482,"ld system *very* simple and well documented, especially with respect to electron. Please",0
1483,"Hey Druid community,calling for volunteers to help out with this.",1
1484,I would never think that a martial arts master would be oppressive.,1
1485,"e needs to be documentation, limits, something to prevent the anti-pattern.",0
1486,I must have just been luck,0
1487,"ts, you only mention server notifications that can be done via Internet. This supposes",0
1488,Sounds like a candidate for a getting started guide.,1
1489,ing way more to break.,0
1490,"Resolved conflict in web editor, weird result",0
1491,I still don't see answers to my questions.,0
1492,Tank you. I don't know how to do and where to post it,1
1493,"Thanks, it must just be the bad github diff renderer.",0
1494,uld instead be `spring.jackson.serialization.write_dates_as,0
1495,rebased and refactored to be looked less awful,1
1496,>too ugly to use selects.config_setting_group  if your use case,1
1497,to convince me it's worthwhile to work here,0
1498,Show your code.,0
1499,> 0.23.1 is still extremely slow,0
1500,Do you see this behavior every time you resume your computer?,0
1501,I love Kotlin but your OP makes me cringe hard. You suggest to replace it,0
1502,Also a bit annoying that Twitter made me close my issue as a duplicate of theirs only,1
1503,@user why are you so angry? We just listening people's problems,1
1504,t may actually be better for `type` to be a list.,0
1505,Did I? You may never know.,1
1506,I wish they were all that easy.,1
1507,1. No information given how to provide logs. 2. No necessitiy shown,0
1508,-07-14T22:21:29.575+02:00 DEBUG,0
1509,"That's great (creating.js and.java files), but it only solves",0
1510,ava:32),0
1511,"oint was having the unified platform for SMS too, not having to worry about who uses",0
1512,"me it enters one of the predefined interruption points with interruption enabled, or if it",0
1513,Ugh not a fan of these dialogs at all,1
1514,@user @user Tausend! Workflow approved and once it finishes we should,0
1515,"any update on this one, it seems a bit silly not to have one years after",1
1516,I committed with the wrong email.,0
1517,I want this future!,0
1518,m/782704/195929584-d5ed0427-782,0
1519,l agenda and kill off the opposition.  I am shocked that the newpipe team,0
1520,@user can we close this PR now that we have moved discussion to http and have,0
1521,obscurities make diving deeper a non-starter?,1
1522,I have the same annoying problem with the site not being able to play age restricted videos,1
1523,@user What if you try using  ``` if (key && key.index,0
1524,"``` java private static void testLocalizedSimpleDateFormat(String template, Loc",0
1525,I think licenses directory should just be mandatory.,0
1526,Nevermind,1
1527,I'm 65261  10-25-14,0
1528,Eyeballing it... it seems that the fix may be updating the closure-library,0
1529,@user let me quote @user from the linked issue  > provide a pcap,0
1530,key)%2520%253D,0
1531,Too late now I've already opened a new issue. Don't mess people around.,1
1532,You had to dive into a lot of bad code.,1
1533,yeah this is super unfriendly,0
1534,"Yikes, there are 17 in the JavaScript folder; 7 in Ruby",1
1535,I don't like clientCert.GetCert.getBytes.,0
1536,Oh my god it's totally unreadable. Git think I rename the file! I,1
1537,Reported for abuse.,1
1538,I like this guy.,1
1539,> Then selecting either Show info or Video player would mean the same thing for a video,0
1540,Ok I have stumbled upon something quite weird could be a libGDX thing or an,0
1541,".x, that means you'd be able to use that version for ~10 days",0
1542,O (dvmPlatformInvoke+112),0
1543,you really got to have the bigest preview screen possible,1
1544,Yes it was. Normal text messages from TS to TS.,0
1545,@user It seems like this code prefers the Argentina phone variant that *does not*,0
1546,Ok. Let me give that a try in my application.,0
1547,lector.commit(InfoItemsCollector.java:104),0
1548,"ch companies, media, academia and so called independent entities and public organizations are frequently politically",0
1549,", is time taken away from what could otherwise have been spent fixing bugs, adding features",0
1550,I'm struggling to see why having the if condition in your code is a bad thing,0
1551,This PR is a beast. I think he's updated pretty well now.,1
1552,ly  to backup inconsistent data once that is detected. The initially proposed approach would help,0
1553,"nces.  Nope. Performance issues, page decoding issues, video stuttering issues -",0
1554,"@user Hi, you can try to disable Hippie Engine autocompletion",1
1555,"Gradle is such a pain with dependency management. Can you start your app with """,0
1556,This is a constant irritant for me. I have a dozen or more contacts that,1
1557,Where are you pulling this Jetty version from?,0
1558,IntelliJ is fine with these annotations,0
1559,ode to solve this problem (which is common in Germany,0
1560,"Man, I really need to check my mail",1
1561,I highly doubt anyone could have managed to install Bazel on your iOS device,1
1562,"Felix,  If you are referring to ""Chase"" bank - for flash",0
1563,"So here's my guess what's going on: S has only recently signed up,",0
1564,"Sorry, no progress. I haven't touched Android for a year.",0
1565,lucene.apache.org/core/5_3_0/core,0
1566,Thank you for replying so quickly.,0
1567,I am getting the same problem,0
1568,Was this ever resolved somewhere else?,0
1569,@user just one tiny comment then I will cherrypick,0
1570,For anyone who doesn't like this revert back to 1.5.0 (1,0
1571,I'm sure other users would disagree.,0
1572,This hasn't been touched in almost a year,0
1573,"@user Hey, glad to see someone who went a similar path, and thanks for",0
1574,"Someone who is not able to modify a shader has no business developing games, tbh",0
1575,gn-2018 (or whatever you want to call it) right now in your checkout,0
1576,this is what causes problem with date values:,0
1577,No need to cling to a PR that's never going to get merged.,1
1578,"I've tested myself, and got kicked by a :  org.jboss.",0
1579,"o be addressed.  In lieu of this fix, overwriting the BeanWra",0
1580,sly. But during execution (i.e. inside `draw()` and,0
1581,Ok this is not good. Creating a big endian buffer first and writing its bytes,0
1582,ependencies (package group references) and things that don't (`//visibility,0
1583,"I agree as well, we should wait until the API is stable. Having a new",0
1584,Welcome to the world of open source.,1
1585,Are you still seeing this issue?,0
1586,I used the same stuff.,0
1587,this. Signal either needs to fix their broken-as-hell group messaging code or,1
1588,Well did RCs have this issue?,0
1589,My fear is that autocrypt security design together with a slew of inconsistent and buggy,0
1590,"I feel like I've been to hell and back, figuring out Unity. I think",1
1591,It also happens when running rstudio server in AWS EC2 Ubuntu instance and it,0
1592,Thanks for the update. Seems like your MacBook is not good,0
1593,"Can we remove the variants of error, warn, maybe all logger methods that don't",0
1594,thanks for considering me for test.   But since there seems no respectful place for,0
1595,"Well we build a Query as a filter for permissions, and in some case the user",0
1596,did I say something wrong?,1
1597,YAML is not good. I don't think we want to extend support for,0
1598,"I'm fine with excluding it, but add a line of comments about why we can",0
1599,"e slow.  As for the tests, I agree as the throughput rises, the",0
1600,I will try to fix both issues in one of the next releases.,0
1601,"Better be safe than sorry. If that's not a problem, just sign the thing",0
1602,"The test ran close to midnight. In SQL, when casting the current date to any",0
1603,"tical space on the iPhone 5 sucks in this regard, i might have to ship special",1
1604,t annoyed by once entering a password into their computer.,0
1605,"@user, thanks for PR.",0
1606,Does anyone figure out this bug?,1
1607,"Wow, this is open source, you don't get to give orders to people who",0
1608,It went all to hell.,1
1609,you cleanup 2 pieces of code.,0
1610,code for the regexes in the lexer.  I investigated that.,0
1611,"@user since the decider is part of the balancing process, the allocator will",0
1612,"Probably you already discussed before, but I'm not finding where or when the necessity of",0
1613,I missed some method.,0
1614,"me in more useful tasks. instead, try to gain more publicity, tell people about",0
1615,@user How is it possible that the import accepts ZIPs for you? It's,0
1616,noClassDefFoundError: org/apache/protocol/HttpContext,0
1617,@user it,0
1618,Is there any way I can throw a bounty on this?,1
1619,this looks great!    I am glad test-framework is no longer dragging,0
1620,"Agreed on the advanced editor, I'm suffering in that right now with #65",0
1621,"le delta.io (DataBricks), swagger.io.",0
1622,Another uglier solution that might work for 1.2 would be to offer something,1
1623,Wow great progress! Had you looked into jsocks (that lib/module inside Bits,0
1624,"I do not know how to add link to that list, dues to maven site",0
1625,I think the problem is how you have defined equals and hashCode methods,0
1626,me I update a document I've to read the aliases - handle logic if one index,0
1627,@user Can't we have some kind of intelligent 'enabled' property that does as,0
1628,I like how the retry_failed simplified things.,0
1629,this is still an issue and it's maddening,1
1630,"when I open it, and even remove Trending completely. I still hate that Trend",1
1631,We can add the mime.types file to the Spring distribution.,0
1632,er.hasMoreTokens()),0
1633,"this topic has come up before on here, in the irc and on the forums",0
1634,this has been already requested by me: http  But I still agree: please implement,0
1635,You're wrong. Newpipe unfortunately shows all the shorts. The option need to be,0
1636,"this report tell us nothing, looks like you used  http we do not need to",0
1637,if its that bad and your have that ffmpeg option anyway in your product,0
1638,Hi was looking for an image resize feature.Would greatly appreciate it. Modern phones generate,0
1639,is your log spammed with receipts too?,0
1640,rityBuilder.apply(AbstractConfiguredSecurityBuilder.java:133)  ,0
1641,You should not even be able to use WhisperPush and TextSecure on the same,0
1642,"What are the draw backs of this? If the video keeps playing without pauses, that",0
1643,"Ah well, this is beyond my skill level, I can't figure out how to",0
1644,"I still think that ""f.txt"" is completely wrong as a default file name",0
1645,I managed to get high Signal adoption in my social circle precisely because SMS integration made it,0
1646,"goes my free weekend, thanks guys, really... great.",0
1647,/bin/buck build --show-output buck > > buck-out/gen,0
1648,I'll merge this as soon as everyone behaves.,0
1649,Kicking down the road probably related to our mono issues.,1
1650,Is this too bad a hack to be worth it? I'd love to be able,0
1651,"From the PR associated, Postgres is referenced which is a good example.",0
1652,Why is file() still on FileHandle,0
1653,"""sucks"" is considered offensive too these days? if so i can change the",1
1654,"There was much more to the ""Inbox"" app than just merely snoozing",0
1655, debugger (actual command line) and then use it in Idea debug config.,0
1656,I'll give it a shot,0
1657,People who watch the project on GitHub will get a notification every time you do that.,0
1658,"with the hardware, and then add some way to serialize tests around that resource requirement",0
1659,"Right, I was forced by Google to generate a new password, which I never will",0
1660,"ading a record, not in `setEndOffsets(). So, after being",0
1661,"Elastisearch comes *""broken by default""",0
1662,e to a halt as it tries to use more ram than your machine actually has.,0
1663,It's a project on which people work in their free time. Requesting things in,0
1664,Are we done here?,0
1665,"@user - to reproduce, you need to use at least 2 instances of Safari.",0
1666,Without logs or any debug information this is just an unhelpful rant. I'm,1
1667,I am calling out what I am sure will fix the problem,0
1668,It doesn't look like you've updated the PR.,1
1669,We'd have used it if we liked the API better but we don't.,0
1670,th ABSOLUTELY NO WARRANTY. You are welcome to redistribute it under,0
1671,I'm not the only person with this issue.,0
1672,"@user what's the semantic of the `true`?  Does it mean """,0
1673,Wow. I can't believe it was that simple and I've been dealing with having,1
1674,"this enum switch on SourceVersion. To suppress this problem, add a comment",0
1675,"@user Thanks for all the help, but this is frustrating.",0
1676,I really hate fifa 2015.,1
1677,I    #24  pc 00060581,0
1678,earlier (@TobiGr looking at you,0
1679,t.payload.phoneNumber.number,0
1680,Assigning a priority to stop some people.,0
1681,this parse tree is not good - where does it come from?  In theory we,0
1682,I'm afraid this is not possible in current Eclipse platform. I can't explain why,0
1683,Here is an idea: looks like in your PATH you have both `C:\Program,0
1684," or where the index is considered ""cold"" by the user anyway",0
1685,"Nah, telling people what “correct” is for their hosts file",0
1686,"I have the feeling, this has to do with the changes in #6149,",0
1687,"refer, but expect chat help to be 1st line bots without a clue ",0
1688,i get the 4 key messages I have in my selftexting conversation dumped as string,0
1689,Indeed I did! Punting to the Windows people,1
1690,"Heck, all JVs crashed?",1
1691, reuse a file of mime types but you won't override any server level settings.,0
1692,"ross-compiling ones) exist, writing a correct `genrule` to merge",0
1693,Please provide concise reproducible test cases and describe what results you are seeing and what results,0
1694,I just had to boot an activist from our secure group chat because his account got taken,0
1695,"FYI, I'm going on a week's vacation starting tomorrow, so I'm",0
